duration,rms,zcr,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
2.0,0.011259657,0.035249750664893616,-521.50226,186.89308,-24.019941,43.147797,11.580417,-22.228323,30.766336,-9.285428,-23.700504,11.167278,-17.267376,-17.315916,2.4731774,non_hey_tvs
2.0,0.006740479,0.0544667345412234,-545.1864,183.13821,-44.04137,48.275246,18.167223,-23.283283,35.37162,-8.152076,-24.753553,14.367052,-13.58104,-11.944609,4.6435266,non_hey_tvs
2.0,0.009374121,0.0513682263962766,-510.59192,176.62105,-44.71795,32.32225,14.847361,-25.809145,25.965693,-2.5704691,-23.372839,4.95212,-10.935061,-7.4995294,3.4162514,non_hey_tvs
2.0,0.009571306,0.02420888048537234,-527.82214,184.67921,-13.660626,30.679768,11.477506,-16.97367,22.064922,-8.618879,-19.249748,12.425655,-8.663069,-12.382781,3.060885,non_hey_tvs
2.0,0.007821825,0.041563642785904256,-535.9703,164.49446,-22.85539,37.036003,16.910883,-14.137576,25.247381,-9.00134,-20.238441,9.656156,-12.804317,-12.908024,0.986095,non_hey_tvs
2.0,0.007947396,0.05281748670212766,-533.9264,180.83054,-41.63289,53.61074,18.840023,-26.497154,34.206345,-5.2231045,-20.107904,15.880742,-14.282777,-11.255134,5.186429,non_hey_tvs
2.0,0.010641979,0.03500301279920213,-533.1075,183.52684,-17.216362,37.88675,12.151393,-20.01249,25.585484,-5.3145375,-17.04054,11.907567,-11.748408,-12.956273,-0.7588342,non_hey_tvs
2.0,0.008983235,0.03653278756648936,-528.0126,180.69354,-32.432384,42.013977,19.520653,-19.456236,27.280642,-8.3688345,-21.54625,11.673222,-13.839514,-15.153349,0.14063981,non_hey_tvs
2.0,0.0069574234,0.042883041057180854,-545.70605,174.0011,-33.75116,44.536674,16.781202,-19.231028,31.095266,-9.641884,-23.207924,10.692214,-16.005138,-12.511231,4.302705,non_hey_tvs
2.0,0.008255405,0.0408701795212766,-545.1446,174.24387,-24.7423,47.255474,18.419468,-20.636644,25.781143,-8.382993,-19.015335,11.398668,-14.676246,-12.318879,1.6587824,non_hey_tvs
2.0,0.008183504,0.04151948969414894,-550.3453,177.16905,-30.433895,53.457962,22.080744,-19.071388,32.19077,-6.5061936,-17.626148,13.288933,-18.999018,-15.01275,3.4163506,non_hey_tvs
2.0,0.008706158,0.0330576795212766,-539.72614,186.89482,-35.5331,48.902542,14.835331,-26.915228,35.28114,-5.3413396,-26.234686,13.576782,-10.23139,-11.96446,4.4451003,non_hey_tvs
2.0,0.008892617,0.04094030501994681,-532.2184,187.00044,-33.744095,48.56642,20.641062,-20.9496,30.149366,-10.216877,-22.43177,15.260983,-13.716046,-14.484773,2.971587,non_hey_tvs
2.0,0.0076842434,0.061105281748670214,-532.46124,184.51584,-48.27272,33.101357,10.933869,-26.322353,29.117332,-7.6814804,-25.388256,8.574407,-9.8338785,-5.332701,2.957232,non_hey_tvs
2.0,0.00862497,0.0429947224069149,-531.0282,180.86295,-39.160915,39.876194,21.56685,-19.134106,25.100937,-10.158261,-19.596859,15.025782,-14.523689,-17.210537,1.3429722,non_hey_tvs
2.0,0.009318218,0.039937770113031915,-541.559,175.8062,-29.171867,50.229877,20.623049,-19.926235,32.04476,-5.323959,-20.86448,13.896809,-12.544158,-13.977927,3.5951922,non_hey_tvs
2.0,0.0076239845,0.02709701213430851,-547.2945,179.56067,-22.950787,37.00274,18.910107,-13.433159,24.928415,-10.030795,-20.094513,11.6696825,-11.653759,-14.033659,0.053062722,non_hey_tvs
2.0,0.006699208,0.03833786984707447,-555.96326,175.20421,-29.469566,42.05277,22.792673,-15.343765,24.650665,-9.702655,-19.324144,11.485523,-14.594153,-15.367068,-1.1576393,non_hey_tvs
2.0,0.00891416,0.055853661070478726,-519.0972,180.87741,-38.07311,43.893272,11.813831,-25.53924,31.428396,-11.983171,-25.657915,15.15312,-12.037385,-12.324359,3.5202897,non_hey_tvs
2.0,0.0070636026,0.034875748005319146,-557.9278,187.92395,-26.579567,46.403828,17.741493,-22.373781,27.212152,-6.990319,-17.910322,13.764268,-13.497786,-11.353211,3.9637215,non_hey_tvs
2.0,0.00813257,0.035680892619680854,-535.96375,178.59213,-24.38268,40.924706,16.589426,-17.842278,27.359175,-7.021683,-17.770657,12.924647,-12.984932,-12.883204,1.5868235,non_hey_tvs
2.0,0.0064267325,0.03936377992021277,-546.9391,175.43517,-28.465044,47.06965,19.63323,-17.152403,29.987844,-7.635945,-18.14306,12.580535,-14.197371,-10.856969,1.6235259,non_hey_tvs
2.0,0.0084929075,0.041719477227393616,-527.3197,185.7227,-40.49703,41.28152,16.9329,-19.934639,30.494505,-12.728448,-24.67029,14.285715,-11.767873,-11.588376,0.70512617,non_hey_tvs
2.0,0.0073936367,0.04015593833111702,-547.15625,179.81773,-28.79432,44.102436,15.9705305,-20.183123,31.061285,-6.5754614,-20.953363,13.124712,-10.985237,-9.9360285,3.887605,non_hey_tvs
2.0,0.010150479,0.048742416057180854,-510.15146,183.66418,-39.39062,48.592533,18.822802,-27.082375,34.423172,-0.42673638,-25.11192,8.526086,-12.647419,-11.783369,6.2711706,non_hey_tvs
2.0,0.009795901,0.11962371176861702,-555.3141,133.88011,-41.17926,33.566555,13.4768505,-25.31543,19.513405,-3.9289687,-21.567827,2.1115727,-5.992407,-2.4681838,-0.9875279,non_hey_tvs
2.0,0.010580231,0.06287919714095745,-514.2227,175.94162,-46.376667,55.81402,21.597155,-23.86311,33.687122,-14.0873375,-28.603142,14.169678,-12.425566,-10.087237,1.9838741,non_hey_tvs
2.0,0.008262547,0.050524123171542555,-527.7516,177.6995,-41.89005,52.82514,21.164755,-25.07384,32.904106,-4.56093,-22.741583,9.363126,-13.918641,-6.868672,5.2051344,non_hey_tvs
2.0,0.007396611,0.058702834109042555,-525.1115,183.02061,-51.141003,46.518265,21.42115,-22.428308,33.341614,-9.89527,-26.540787,12.5172,-12.811069,-11.821386,0.8753454,non_hey_tvs
2.0,0.007126124,0.03903133311170213,-545.20416,191.35439,-36.46795,44.161144,16.82999,-21.750963,31.438524,-9.691981,-24.630241,10.483281,-13.970908,-7.739784,5.9800973,non_hey_tvs
2.0,0.0067665363,0.04150650349069149,-553.3931,170.76637,-33.579304,50.728756,29.089027,-19.202353,23.167809,-8.305241,-20.470102,10.771419,-14.725931,-17.057655,-1.7014841,non_hey_tvs
2.0,0.006196164,0.039254695811170214,-561.1788,180.51172,-39.65338,53.102882,27.631992,-17.950632,28.261984,-11.294768,-17.690811,16.386642,-17.398796,-13.274503,4.7556543,non_hey_tvs
2.0,0.007867079,0.041189640126329786,-540.47546,184.7515,-36.494705,52.529316,19.177298,-24.33991,31.574677,-10.902268,-26.442675,11.839389,-12.941712,-10.311749,3.6707888,non_hey_tvs
2.0,0.005683471,0.044501122007978726,-551.7385,184.41212,-41.47247,39.874634,13.12634,-25.814203,29.95355,-7.956969,-24.029842,13.140277,-7.547383,-6.899188,2.785808,non_hey_tvs
2.0,0.009525223,0.04217918882978723,-517.29803,200.35509,-42.283184,44.047432,14.452403,-27.923553,30.873638,-7.388239,-23.585527,8.842191,-17.10679,-9.196783,3.702052,non_hey_tvs
2.0,0.006093639,0.06895154587765957,-542.0033,181.55281,-62.24661,46.125977,18.500156,-29.073341,36.721577,-4.626409,-26.161867,13.246822,-8.247109,-3.8355012,7.0258203,non_hey_tvs
2.0,0.006563735,0.03846253740026596,-542.74603,167.50044,-30.653133,44.983166,23.808226,-16.255896,25.201199,-3.521629,-13.719065,5.1694336,-20.764906,-8.307636,4.242281,non_hey_tvs
2.0,0.006528448,0.03027863198138298,-552.31366,184.79272,-38.963028,46.56513,26.841467,-18.66002,22.879034,-12.355627,-19.24706,12.505189,-16.603043,-11.630627,4.963281,non_hey_tvs
2.0,0.007995273,0.050744888630319146,-543.6684,183.07817,-39.08927,58.603973,22.808147,-22.11468,35.982628,-11.074004,-27.367044,12.372568,-15.277035,-11.571166,2.9654586,non_hey_tvs
2.0,0.006610315,0.05916254571143617,-543.66675,180.45546,-47.687603,52.37845,21.433622,-26.714605,32.170715,-5.862902,-21.313381,13.306444,-14.531633,-9.156406,5.5798926,non_hey_tvs
2.0,0.0077728904,0.041558448304521274,-542.7276,193.18108,-41.126892,48.479362,22.075527,-21.167202,33.775436,-6.636063,-23.674513,10.677182,-14.485351,-9.773403,3.5133772,non_hey_tvs
2.0,0.006571034,0.0337173786569149,-554.9409,190.9685,-34.710537,45.921326,23.129992,-17.995985,30.32215,-7.0850115,-22.339516,8.962305,-12.241946,-6.981987,0.94692403,non_hey_tvs
2.0,0.008051882,0.03398229720744681,-544.3662,182.8741,-23.95033,42.638382,16.231546,-21.832619,26.73424,-4.583647,-18.46022,10.788762,-14.251948,-13.445806,2.5148048,non_hey_tvs
2.0,0.0064233616,0.04858138713430851,-538.42804,181.43468,-34.21381,40.81482,16.342068,-23.714289,26.822947,-5.265524,-19.290262,11.934573,-12.391548,-8.976595,6.8901706,non_hey_tvs
2.0,0.009312535,0.024977663730053192,-545.28,183.46626,-19.396063,44.21789,21.282915,-14.444289,25.219675,-8.194807,-18.319403,8.014249,-16.387478,-10.603464,3.1365805,non_hey_tvs
2.0,0.0069134356,0.04759963015292553,-540.5278,171.8712,-33.464542,45.298645,21.848322,-19.229382,27.426046,-10.105541,-25.879028,11.86553,-9.687588,-13.833745,0.9705297,non_hey_tvs
2.0,0.0101952,0.056466609873670214,-504.4798,157.39954,-35.82746,54.51716,25.593382,-29.119947,22.074448,-2.1986358,-23.077753,5.1131372,-7.890953,-7.0181546,-0.2386757,non_hey_tvs
2.0,0.0063317404,0.06569980053191489,-542.2673,182.13385,-53.217888,45.582043,22.111118,-23.735867,29.232977,-11.737372,-23.757616,14.626852,-13.667743,-10.623595,5.513937,non_hey_tvs
2.0,0.005461041,0.056432845744680854,-553.3561,173.21744,-45.391632,53.16751,20.242548,-26.288567,30.610876,-10.69487,-25.11247,14.789444,-9.563751,-8.678127,2.7221456,non_hey_tvs
2.0,0.008332257,0.0453867810837766,-520.58356,179.80875,-34.972763,39.70662,14.516339,-23.875467,28.071072,-7.1650243,-24.525084,9.370843,-11.023578,-9.679602,3.4635088,non_hey_tvs
2.0,0.00904694,0.02368683510638298,-524.03375,204.98502,-26.0702,35.753563,10.129823,-25.869068,26.560396,-7.4270253,-26.105469,7.2666965,-9.046226,-7.6344213,2.811737,non_hey_tvs
2.0,0.0050924565,0.0456802692819149,-565.77704,184.33669,-40.87636,47.23621,21.829348,-22.390917,28.973488,-7.7574086,-21.623734,11.435472,-13.913508,-10.725572,1.9142455,non_hey_tvs
2.0,0.006299457,0.03715612533244681,-550.87823,192.05096,-34.164692,46.18437,16.456966,-25.46335,29.084307,-9.323637,-25.271584,10.88566,-13.228479,-12.55212,1.5781691,non_hey_tvs
2.0,0.0059065227,0.05608741273271277,-545.82385,177.51414,-44.326714,46.765312,20.247927,-27.228294,27.488157,-3.6638873,-19.931337,8.553252,-14.494884,-8.535616,2.2669184,non_hey_tvs
2.0,0.007582511,0.04118184840425532,-542.5302,183.30211,-39.115383,53.620113,28.676207,-19.585945,26.009148,-14.002571,-22.178701,14.745968,-17.17999,-14.457418,5.268567,non_hey_tvs
2.0,0.0064123226,0.04419984208776596,-546.51447,183.6025,-34.35687,41.25519,15.592176,-21.486757,30.764462,-4.996332,-20.286255,9.863925,-14.027865,-7.9886227,6.0419726,non_hey_tvs
2.0,0.0073520984,0.029764378324468085,-546.62897,189.04318,-37.104607,44.936935,26.617332,-19.947594,21.64441,-9.739889,-18.252651,12.687188,-12.177089,-8.755981,2.5138268,non_hey_tvs
2.0,0.006155092,0.04286486037234043,-555.5256,184.13406,-34.7622,50.816177,16.956797,-27.931948,29.622744,-3.235691,-16.5855,12.254798,-18.352219,-12.700328,4.815756,non_hey_tvs
2.0,0.008838468,0.04744639295212766,-521.9376,187.44139,-37.831474,43.774097,16.627893,-28.147753,26.729881,-7.103626,-25.455727,10.33613,-11.498737,-14.648869,1.5879745,non_hey_tvs
2.0,0.007883924,0.04400245179521277,-543.94025,185.34221,-40.90237,44.813374,22.836584,-20.378632,28.424603,-7.791335,-18.608389,15.708704,-12.361769,-10.684453,4.1126103,non_hey_tvs
2.0,0.0070668776,0.05232141373005319,-539.4749,187.72185,-47.331814,44.190918,24.02378,-20.424582,28.466074,-13.532625,-26.477839,17.854996,-5.8291416,-11.247338,2.8929894,non_hey_tvs
2.0,0.010422679,0.038106715425531915,-510.5697,196.88971,-36.92167,38.799923,17.681906,-24.270704,25.181547,-6.967597,-21.231596,10.843565,-12.345735,-11.171218,3.0394547,non_hey_tvs
2.0,0.006122557,0.06992810837765957,-534.3563,163.2773,-47.95466,40.854523,23.122662,-25.585579,20.747686,-6.8985076,-22.145937,8.180091,-13.215658,-12.990767,1.7094041,non_hey_tvs
2.0,0.009525018,0.03787556100398936,-519.8729,194.27385,-38.287937,33.23532,17.871687,-16.584621,30.06569,-8.558772,-24.907501,10.257794,-8.922021,-9.506063,2.1439714,non_hey_tvs
2.0,0.0072340583,0.024014087433510637,-554.80554,205.173,-31.686853,39.29271,14.741916,-23.737408,28.053846,-7.8920007,-23.684921,9.214938,-12.219496,-9.094576,3.591377,non_hey_tvs
2.0,0.009456662,0.05089812583111702,-516.69995,190.88992,-54.338593,39.547523,20.336346,-24.384792,29.353085,-8.017565,-24.274176,8.233888,-17.30996,-10.406932,5.202793,non_hey_tvs
2.0,0.006514889,0.03990140874335106,-546.2282,192.24823,-46.147877,48.130386,25.070541,-23.920156,27.003763,-8.309537,-19.84326,13.094726,-14.856765,-10.054094,5.7969904,non_hey_tvs
2.0,0.013539667,0.040002701130319146,-493.90222,190.65234,-30.500841,36.217354,15.666128,-21.429844,26.457941,-10.1876335,-29.357946,6.6415205,-11.137872,-13.145318,1.7981613,non_hey_tvs
2.0,0.013034993,0.10080150847739362,-519.992,127.31609,-16.53126,17.998869,10.622835,-13.015821,13.749135,-2.149231,-15.774271,-0.70886135,-8.063696,-5.1390986,1.144418,non_hey_tvs
2.0,0.018147716,0.04168311585771277,-446.52734,169.68192,-24.391888,29.70976,15.438748,-17.138494,19.409252,-4.992365,-15.429523,5.5390754,-14.128381,-7.461997,4.5715017,non_hey_tvs
2.0,0.018252615,0.04797623005319149,-456.2703,195.62105,-39.928,26.658495,12.473422,-21.262033,23.838575,-6.2726965,-16.821892,7.606227,-14.6830435,-6.1185246,2.5200055,non_hey_tvs
2.0,0.017419564,0.057515895113031915,-446.06516,195.21262,-43.04699,26.073183,7.3502398,-28.667948,23.002663,-5.8225255,-18.463774,7.527022,-16.793455,-7.9486628,6.4050145,non_hey_tvs
2.0,0.014342978,0.024606258311170214,-495.77692,205.45238,-21.769175,22.443954,14.341618,-13.868355,18.669456,-8.021761,-14.316245,7.614016,-12.240736,-5.0284357,3.3429656,non_hey_tvs
2.0,0.019164534,0.02885274684175532,-461.2539,197.14078,-28.738094,28.780287,23.652708,-13.099454,14.47339,-13.186542,-15.720836,9.518026,-15.153653,-9.477534,3.8275127,non_hey_tvs
2.0,0.018370278,0.03140323720079787,-469.3594,200.50826,-21.249884,25.8258,9.936194,-23.476751,16.018166,-4.304383,-11.161669,7.587302,-15.656598,-7.4321127,4.2704473,non_hey_tvs
2.0,0.017195856,0.03406281166888298,-461.64786,192.14648,-33.427227,33.623592,23.296722,-15.638721,20.817986,-7.7760997,-16.71719,8.707151,-14.502387,-8.684722,4.4873514,non_hey_tvs
2.0,0.014598379,0.05504591921542553,-458.55466,172.86899,-50.00349,27.507038,25.775118,-17.243345,16.202257,-7.161481,-14.99109,8.112695,-15.066258,-10.796018,0.9967109,non_hey_tvs
2.0,0.015835263,0.0329330119680851,-470.1497,199.8981,-38.097553,29.870884,22.001064,-15.758968,20.115103,-8.98655,-16.570004,6.6600804,-14.750525,-2.17401,5.8432784,non_hey_tvs
2.0,0.01005357,0.03364985039893617,-518.59375,187.77585,-25.80325,24.441277,11.716934,-18.18352,20.958828,-9.51952,-23.316847,6.8802886,-9.90158,-12.792434,-1.3683542,non_hey_tvs
2.0,0.014412477,0.04401024351728723,-487.26746,179.28413,-35.970104,36.097164,21.616308,-16.207506,21.90449,-7.2694983,-13.242762,9.444059,-15.7400875,-5.0181317,4.2406964,non_hey_tvs
2.0,0.016400013,0.033345973238031915,-469.99744,197.56493,-41.638577,34.283916,23.026289,-17.29539,23.829288,-7.6294155,-16.992723,9.659718,-14.76903,-5.254214,5.5284553,non_hey_tvs
2.0,0.012004683,0.041563642785904256,-480.16855,189.97473,-40.680206,23.12408,13.000459,-18.197577,23.1011,-8.07448,-17.044865,8.970161,-11.9843645,0.92298466,12.05706,non_hey_tvs
2.0,0.016992481,0.0336186835106383,-472.99402,192.27313,-32.771355,36.316963,22.047459,-16.384878,20.982647,-9.307651,-14.751683,9.758043,-17.129486,-7.0844603,5.9336443,non_hey_tvs
2.0,0.012104981,0.07447847406914894,-474.69025,162.6757,-48.906223,37.52199,21.340797,-19.608519,23.907753,-9.3234825,-16.449547,15.550384,-12.502408,-9.860336,4.519719,non_hey_tvs
2.0,0.014436265,0.05758342337101064,-458.19888,184.89719,-49.104145,30.008272,15.238435,-25.040161,21.52636,-9.58812,-18.857946,13.586927,-9.808135,-5.482523,6.316094,non_hey_tvs
2.0,0.016916083,0.04008581283244681,-468.30536,192.0566,-32.3368,34.617126,15.928129,-23.465317,22.280123,-2.8726723,-14.932474,7.871291,-12.93579,-4.7051926,4.624651,non_hey_tvs
2.0,0.015567969,0.0429194024268617,-466.31732,171.81451,-25.593353,35.68087,20.942984,-16.231316,20.573902,-5.9153466,-17.910568,7.140899,-10.049079,-5.5278034,4.180053,non_hey_tvs
2.0,0.012777988,0.040709150598404256,-483.20837,176.90242,-29.150461,26.765566,13.426936,-19.964464,18.504307,-5.5671015,-13.222739,11.685723,-12.170935,-9.711058,4.6770644,non_hey_tvs
2.0,0.021805229,0.026507438497340427,-441.4121,201.00548,-21.959995,31.447744,16.424244,-19.488894,18.928677,-7.308626,-16.181316,9.507826,-14.146015,-11.209449,3.7230387,non_hey_tvs
2.0,0.010400226,0.05462256898271277,-520.4192,195.77809,-42.294926,43.17529,15.789385,-29.938454,30.988348,-3.1795115,-28.433453,4.509224,-11.951879,-9.313248,1.59651,non_hey_tvs
2.0,0.017132595,0.04210386884973404,-453.0263,182.08163,-32.21902,21.648071,16.100477,-18.422148,14.730078,-7.2636867,-15.823752,7.7529373,-10.787044,-8.527811,2.0634468,non_hey_tvs
2.0,0.015585798,0.034086186835106384,-482.26193,202.55951,-39.54728,37.4032,23.062449,-19.27917,23.025791,-8.145276,-16.328123,11.838712,-12.702525,-4.668726,5.1937327,non_hey_tvs
2.0,0.019300485,0.033826462765957445,-458.38464,203.45055,-29.782347,41.664104,18.283976,-27.131922,20.484293,-6.974424,-16.369902,13.276572,-14.148965,-10.129176,5.542287,non_hey_tvs
2.0,0.012757686,0.03629903590425532,-484.95746,176.89474,-30.083168,29.430996,23.382023,-12.626475,17.276714,-8.264306,-14.2235155,11.631481,-10.560192,-8.643486,5.287111,non_hey_tvs
2.0,0.013823687,0.054064162234042555,-460.82736,157.31207,-37.52323,29.308178,24.717615,-13.312261,14.593563,-9.810121,-14.958956,10.436623,-9.689755,-7.2348814,2.0756748,non_hey_tvs
2.0,0.020135352,0.03377451795212766,-453.4165,188.4632,-24.29956,26.307968,10.140364,-20.604088,21.875013,-4.1718435,-15.197987,10.644626,-10.855607,-7.6692724,6.6527734,non_hey_tvs
2.0,0.024041599,0.042428523936170214,-417.68152,186.23076,-45.62168,29.59069,22.49131,-19.977413,18.780272,-8.187315,-19.275747,7.960189,-12.7008705,-8.903402,1.9225472,non_hey_tvs
2.0,0.021504618,0.032491481050531915,-454.5434,174.8079,-28.03741,30.949713,23.511957,-9.847891,18.477612,-7.5388403,-11.288829,7.758889,-16.432034,-8.210722,1.8885897,non_hey_tvs
2.0,0.020880435,0.024258228058510637,-462.1426,198.03362,-22.555807,26.79645,13.1604395,-22.680153,16.409523,-4.880978,-16.167372,7.999966,-9.611234,-7.197011,2.8797834,non_hey_tvs
2.0,0.014510885,0.06629976313164894,-453.50192,163.01044,-50.048157,34.855156,24.222515,-17.961102,20.400227,-9.747356,-18.500832,9.15005,-12.931196,-7.153782,2.6079202,non_hey_tvs
2.0,0.0090542985,0.024104990857712765,-538.0223,189.31836,-13.206457,40.168407,15.321271,-20.613482,27.922577,1.964688,-20.447515,4.1572943,-7.816857,-8.160397,0.23151317,non_hey_tvs
2.0,0.0023788745,0.09802505817819149,-696.5411,143.23462,-16.115358,42.49806,15.324021,-17.588446,16.80843,-10.1205,-13.612515,4.9061384,-18.369074,-6.809974,2.4919398,non_hey_tvs
2.0,0.0039419993,0.07381617769281915,-563.5446,181.3024,-58.156197,57.162525,20.672567,-36.99024,29.924992,-1.6541576,-20.023087,6.981858,-17.709097,-5.9552236,0.6080259,non_hey_tvs
2.0,0.0144810425,0.06534397855718085,-448.24332,170.13615,-48.847042,43.468666,20.274055,-24.723192,30.2082,-4.5339837,-25.611313,5.1255765,-14.460826,-7.823212,4.6118965,non_hey_tvs
2.0,0.013673888,0.0503890666555851,-470.29178,175.52759,-41.67056,24.513119,7.2433205,-28.017246,23.177721,-3.2919571,-20.870872,8.027502,-10.473379,-9.740321,3.1830504,non_hey_tvs
2.0,0.016027438,0.0292241522606383,-482.89066,197.88435,-31.35646,32.917435,21.183388,-16.288519,20.79385,-11.222889,-16.627033,17.76182,-10.003428,-10.037121,8.896052,non_hey_tvs
2.0,0.014479982,0.05534200465425532,-459.77563,182.31033,-44.780743,31.137802,14.297688,-20.603062,28.27908,-9.853682,-24.107464,11.160385,-12.520802,-9.314902,6.1633277,non_hey_tvs
2.0,0.015685182,0.047326919880319146,-467.2021,190.55438,-35.430626,36.890587,13.386101,-23.511782,25.909039,-11.03786,-20.715881,14.208205,-15.795525,-12.925846,6.874341,non_hey_tvs
2.0,0.010718658,0.050965654089095744,-497.71063,180.11029,-29.844763,37.728943,13.466779,-23.387592,24.841066,-5.5380235,-17.169052,11.243343,-13.422496,-8.221191,6.8565025,non_hey_tvs
2.0,0.010421148,0.03788335272606383,-517.4396,191.265,-25.15051,39.077328,9.260408,-25.967724,26.898874,-4.809159,-15.61512,14.576632,-11.582181,-6.4913874,7.7445083,non_hey_tvs
2.0,0.010003627,0.047064598570478726,-498.91876,199.66843,-44.15026,23.066656,4.101579,-23.819874,31.344196,-8.899014,-24.368813,12.534079,-9.852463,-7.1441402,6.2339964,non_hey_tvs
2.0,0.012655098,0.050589054188829786,-481.69772,171.27354,-39.0692,25.831236,12.783954,-21.307432,22.848236,-7.287811,-26.465733,2.9178536,-9.255236,-9.785344,-2.8894289,non_hey_tvs
2.0,0.012911356,0.03973778257978723,-501.43567,187.93916,-27.896023,35.76795,19.074184,-13.23258,29.608128,-6.8929014,-21.90301,7.8373322,-14.3795805,-10.674603,4.1295056,non_hey_tvs
2.0,0.010679308,0.03228370179521277,-521.0259,187.04726,-17.504992,37.889065,17.990591,-13.038183,26.311346,-8.406178,-17.952984,12.095901,-10.946182,-8.190275,4.513862,non_hey_tvs
2.0,0.00903033,0.05652634640957447,-500.65143,171.51413,-43.218067,30.377346,13.673041,-16.674002,28.18284,-13.176991,-22.35984,14.661136,-12.057374,-9.32953,7.361319,non_hey_tvs
2.0,0.0112149725,0.040792262300531915,-500.64996,181.90262,-32.236576,36.881,16.02824,-15.649869,29.68086,-12.581295,-23.642843,14.331468,-12.16353,-11.522944,5.547503,non_hey_tvs
2.0,0.015124636,0.04225450880984043,-484.80524,188.90604,-28.386986,36.5939,13.305494,-24.204884,25.145975,-3.7867515,-16.77975,10.493877,-15.665015,-12.118977,4.4828324,non_hey_tvs
2.0,0.009890355,0.05743797789228723,-499.4645,184.95663,-40.298893,28.651157,6.5640507,-25.36634,28.91317,-7.4104223,-23.15384,11.73445,-10.61591,-8.241538,7.797932,non_hey_tvs
2.0,0.012358754,0.049890396442819146,-483.12384,192.36623,-38.682114,32.537975,12.486702,-20.23596,29.20978,-12.170335,-24.63748,13.894035,-11.943058,-11.413796,6.018065,non_hey_tvs
2.0,0.010886441,0.04098186087101064,-512.745,171.64305,-23.053759,38.46907,21.770884,-16.175314,21.01352,-6.5027647,-17.820562,10.169094,-9.381483,-9.197072,2.082367,non_hey_tvs
2.0,0.009907878,0.040628636136968085,-510.25616,184.02925,-38.360897,38.469296,19.743927,-17.957706,30.309498,-7.865676,-24.258352,11.420966,-10.697923,-10.602582,4.1643643,non_hey_tvs
2.0,0.01296205,0.049352767619680854,-484.29413,182.09795,-41.70294,37.219593,18.454346,-21.861702,29.077732,-5.2242465,-23.009617,12.196669,-9.04292,-11.55219,1.755853,non_hey_tvs
2.0,0.0095410105,0.03908068068484043,-523.43,202.46834,-36.56144,38.822742,14.770035,-26.812334,25.643202,-7.747804,-24.352509,8.000491,-10.178372,-6.706285,2.1025157,non_hey_tvs
2.0,0.014996087,0.0323252576462766,-485.2426,191.51733,-29.864344,29.884521,17.3991,-12.481825,27.311005,-9.81412,-21.100504,11.714779,-11.031867,-9.263531,5.679585,non_hey_tvs
2.0,0.014543413,0.035631545046542555,-480.50192,194.72197,-24.639057,28.001198,10.439639,-21.043552,25.004114,-4.2103043,-18.644114,11.370609,-9.751942,-9.729304,5.894838,non_hey_tvs
2.0,0.011462265,0.05541472739361702,-487.079,171.42372,-49.761135,34.338814,19.233612,-18.3466,26.481108,-13.541961,-26.39533,10.39574,-12.304172,-11.694622,1.1423626,non_hey_tvs
2.0,0.010184944,0.04617634225398936,-505.084,184.04779,-42.91563,34.195557,14.646635,-19.404352,30.579922,-11.007059,-25.139162,14.610938,-9.031429,-11.1354885,2.9605901,non_hey_tvs
2.0,0.011101223,0.03635877244015957,-505.70224,191.00766,-28.370117,28.829647,6.777719,-20.895311,31.058931,-3.8511755,-20.837797,11.260997,-9.397209,-10.597842,2.5284035,non_hey_tvs
2.0,0.006821559,0.04505173703457447,-531.5102,166.39421,-40.482838,39.076965,19.66733,-17.748104,26.15439,-9.4860935,-18.123198,12.788961,-14.53485,-10.037626,4.348513,non_hey_tvs
2.0,0.014075016,0.027164540392287235,-485.4359,205.35576,-25.8728,35.593395,11.409639,-20.985601,27.464895,-14.270006,-26.673708,14.570084,-9.526779,-10.244032,7.1813135,non_hey_tvs
2.0,0.008444564,0.038717066988031915,-527.457,182.72565,-34.69696,43.190475,20.141405,-16.525188,28.752914,-12.173408,-22.186615,12.374135,-13.302091,-8.684385,3.8569894,non_hey_tvs
2.0,0.010044207,0.02503220578457447,-524.0356,183.02075,-22.468758,36.714745,15.740984,-14.762355,25.521328,-10.799636,-18.201923,12.625378,-14.244643,-10.518587,5.525005,non_hey_tvs
2.0,0.009656952,0.04423620345744681,-508.6442,198.1405,-37.261097,38.615257,6.3890457,-30.922691,33.39539,-4.6690373,-24.809809,13.5469265,-10.309312,-10.969037,7.435486,non_hey_tvs
2.0,0.007493995,0.050116356382978726,-533.9075,186.31319,-41.85898,37.56112,15.98714,-23.215603,27.627167,-9.304434,-26.784569,6.8343034,-10.200151,-5.8724346,3.5556738,non_hey_tvs
2.0,0.0071241385,0.10164561170212766,-606.0439,138.40083,-16.189772,28.767828,5.5270724,-24.03838,18.678846,2.512521,-15.692453,0.9773714,-8.67842,-7.4393854,-0.030799404,non_hey_tvs
2.0,0.009938134,0.04441801030585106,-515.043,184.80838,-39.747765,49.56455,16.580976,-32.251022,25.56716,-3.353768,-15.955114,11.295906,-17.997618,-13.417404,0.64445335,non_hey_tvs
